record_set,benchmark,memory_system,scope,model_label,scale,budget,n,unbudgeted_success_count,pass_count,wrong_within_budget_count,budget_exhausted_count,unbudgeted_success,pass_at_b,p_wrong,p_exh,mean_calls,median_calls,p90_calls
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,0,6,2000,1308,1308,692,0,0.654,0.654,0.346,0.0,3.127,4.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,100,1,2000,1329,720,12,1268,0.6645,0.36,0.006,0.634,3.141,4.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,100,2,2000,1329,918,17,1065,0.6645,0.459,0.0085,0.5325,3.141,4.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,100,3,2000,1329,955,21,1024,0.6645,0.4775,0.0105,0.512,3.141,4.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,100,4,2000,1329,1012,63,925,0.6645,0.506,0.0315,0.4625,3.141,4.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,100,5,2000,1329,1329,671,0,0.6645,0.6645,0.3355,0.0,3.141,4.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,100,6,2000,1329,1329,671,0,0.6645,0.6645,0.3355,0.0,3.141,4.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,200,1,2000,1324,707,11,1282,0.662,0.3535,0.0055,0.641,3.145,4.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,200,2,2000,1324,922,19,1059,0.662,0.461,0.0095,0.5295,3.145,4.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,200,3,2000,1324,949,22,1029,0.662,0.4745,0.011,0.5145,3.145,4.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,200,4,2000,1324,1011,69,920,0.662,0.5055,0.0345,0.46,3.145,4.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,200,5,2000,1324,1324,676,0,0.662,0.662,0.338,0.0,3.145,4.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,200,6,2000,1324,1324,676,0,0.662,0.662,0.338,0.0,3.145,4.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,300,1,2000,1366,701,7,1292,0.683,0.3505,0.0035,0.646,3.1405,4.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,300,2,2000,1366,937,12,1051,0.683,0.4685,0.006,0.5255,3.1405,4.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,300,3,2000,1366,971,18,1011,0.683,0.4855,0.009,0.5055,3.1405,4.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,300,4,2000,1366,1020,53,927,0.683,0.51,0.0265,0.4635,3.1405,4.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,300,5,2000,1366,1366,634,0,0.683,0.683,0.317,0.0,3.1405,4.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,300,6,2000,1366,1366,634,0,0.683,0.683,0.317,0.0,3.1405,4.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,400,1,1267,942,562,5,700,0.7434885556432518,0.4435674822415154,0.003946329913180742,0.5524861878453039,2.844514601420679,2.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,400,2,1267,942,665,7,595,0.7434885556432518,0.5248618784530387,0.0055248618784530384,0.4696132596685083,2.844514601420679,2.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,400,3,1267,942,695,14,558,0.7434885556432518,0.5485398579321231,0.011049723756906077,0.4404104183109708,2.844514601420679,2.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,400,4,1267,942,732,51,484,0.7434885556432518,0.5777426992896606,0.04025256511444357,0.3820047355958958,2.844514601420679,2.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,400,5,1267,942,942,325,0,0.7434885556432518,0.7434885556432518,0.2565114443567482,0.0,2.844514601420679,2.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 70B,400,6,1267,942,942,325,0,0.7434885556432518,0.7434885556432518,0.2565114443567482,0.0,2.844514601420679,2.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,0,1,2000,343,27,0,1973,0.1715,0.0135,0.0,0.9865,4.808,5.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,0,2,2000,343,98,0,1902,0.1715,0.049,0.0,0.951,4.808,5.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,0,3,2000,343,127,0,1873,0.1715,0.0635,0.0,0.9365,4.808,5.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,0,4,2000,343,132,0,1868,0.1715,0.066,0.0,0.934,4.808,5.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,0,5,2000,343,343,1657,0,0.1715,0.1715,0.8285,0.0,4.808,5.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,0,6,2000,343,343,1657,0,0.1715,0.1715,0.8285,0.0,4.808,5.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,100,1,2000,341,15,0,1985,0.1705,0.0075,0.0,0.9925,4.831,5.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,100,2,2000,341,84,0,1916,0.1705,0.042,0.0,0.958,4.831,5.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,100,3,2000,341,116,0,1884,0.1705,0.058,0.0,0.942,4.831,5.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,100,4,2000,341,123,0,1877,0.1705,0.0615,0.0,0.9385,4.831,5.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,100,5,2000,341,341,1659,0,0.1705,0.1705,0.8295,0.0,4.831,5.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,100,6,2000,341,341,1659,0,0.1705,0.1705,0.8295,0.0,4.831,5.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,200,1,2000,336,27,0,1973,0.168,0.0135,0.0,0.9865,4.812,5.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,200,2,2000,336,97,0,1903,0.168,0.0485,0.0,0.9515,4.812,5.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,200,3,2000,336,123,0,1877,0.168,0.0615,0.0,0.9385,4.812,5.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,200,4,2000,336,129,0,1871,0.168,0.0645,0.0,0.9355,4.812,5.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,200,5,2000,336,336,1664,0,0.168,0.168,0.832,0.0,4.812,5.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,200,6,2000,336,336,1664,0,0.168,0.168,0.832,0.0,4.812,5.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,300,1,2000,332,23,0,1977,0.166,0.0115,0.0,0.9885,4.813,5.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,300,2,2000,332,94,0,1906,0.166,0.047,0.0,0.953,4.813,5.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,300,3,2000,332,127,0,1873,0.166,0.0635,0.0,0.9365,4.813,5.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,300,4,2000,332,130,0,1870,0.166,0.065,0.0,0.935,4.813,5.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,300,5,2000,332,332,1668,0,0.166,0.166,0.834,0.0,4.813,5.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,300,6,2000,332,332,1668,0,0.166,0.166,0.834,0.0,4.813,5.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,400,1,2000,336,26,0,1974,0.168,0.013,0.0,0.987,4.812,5.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,400,2,2000,336,100,0,1900,0.168,0.05,0.0,0.95,4.812,5.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,400,3,2000,336,121,0,1879,0.168,0.0605,0.0,0.9395,4.812,5.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,400,4,2000,336,129,0,1871,0.168,0.0645,0.0,0.9355,4.812,5.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,400,5,2000,336,336,1664,0,0.168,0.168,0.832,0.0,4.812,5.0,5.0
hierarchical,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,400,6,2000,336,336,1664,0,0.168,0.168,0.832,0.0,4.812,5.0,5.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,0,1,200,122,112,66,22,0.61,0.56,0.33,0.11,0.955,1.0,2.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,0,2,200,122,121,68,11,0.61,0.605,0.34,0.055,0.955,1.0,2.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,0,3,200,122,122,78,0,0.61,0.61,0.39,0.0,0.955,1.0,2.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,0,4,200,122,122,78,0,0.61,0.61,0.39,0.0,0.955,1.0,2.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,0,5,200,122,122,78,0,0.61,0.61,0.39,0.0,0.955,1.0,2.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,0,6,200,122,122,78,0,0.61,0.61,0.39,0.0,0.955,1.0,2.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,100,1,200,111,100,81,19,0.555,0.5,0.405,0.095,0.895,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,100,2,200,111,110,85,5,0.555,0.55,0.425,0.025,0.895,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,100,3,200,111,111,88,1,0.555,0.555,0.44,0.005,0.895,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,100,4,200,111,111,89,0,0.555,0.555,0.445,0.0,0.895,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,100,5,200,111,111,89,0,0.555,0.555,0.445,0.0,0.895,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,100,6,200,111,111,89,0,0.555,0.555,0.445,0.0,0.895,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,200,1,200,104,92,84,24,0.52,0.46,0.42,0.12,0.965,1.0,2.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,200,2,200,104,102,85,13,0.52,0.51,0.425,0.065,0.965,1.0,2.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,200,3,200,104,104,95,1,0.52,0.52,0.475,0.005,0.965,1.0,2.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,200,4,200,104,104,96,0,0.52,0.52,0.48,0.0,0.965,1.0,2.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,200,5,200,104,104,96,0,0.52,0.52,0.48,0.0,0.965,1.0,2.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,200,6,200,104,104,96,0,0.52,0.52,0.48,0.0,0.965,1.0,2.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,300,1,200,108,94,83,23,0.54,0.47,0.415,0.115,0.935,1.0,2.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,300,2,200,108,107,87,6,0.54,0.535,0.435,0.03,0.935,1.0,2.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,300,3,200,108,108,91,1,0.54,0.54,0.455,0.005,0.935,1.0,2.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,300,4,200,108,108,91,1,0.54,0.54,0.455,0.005,0.935,1.0,2.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,300,5,200,108,108,92,0,0.54,0.54,0.46,0.0,0.935,1.0,2.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,300,6,200,108,108,92,0,0.54,0.54,0.46,0.0,0.935,1.0,2.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,400,1,200,119,106,75,19,0.595,0.53,0.375,0.095,0.945,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,400,2,200,119,117,77,6,0.595,0.585,0.385,0.03,0.945,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,400,3,200,119,119,80,1,0.595,0.595,0.4,0.005,0.945,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,400,4,200,119,119,81,0,0.595,0.595,0.405,0.0,0.945,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,400,5,200,119,119,81,0,0.595,0.595,0.405,0.0,0.945,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 235B,400,6,200,119,119,81,0,0.595,0.595,0.405,0.0,0.945,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 32B,0,1,200,127,127,70,3,0.635,0.635,0.35,0.015,0.79,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 32B,0,2,200,127,127,73,0,0.635,0.635,0.365,0.0,0.79,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 32B,0,3,200,127,127,73,0,0.635,0.635,0.365,0.0,0.79,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 32B,0,4,200,127,127,73,0,0.635,0.635,0.365,0.0,0.79,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 32B,0,5,200,127,127,73,0,0.635,0.635,0.365,0.0,0.79,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 32B,0,6,200,127,127,73,0,0.635,0.635,0.365,0.0,0.79,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 32B,100,1,200,130,130,67,3,0.65,0.65,0.335,0.015,0.8,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 32B,100,2,200,130,130,70,0,0.65,0.65,0.35,0.0,0.8,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 32B,100,3,200,130,130,70,0,0.65,0.65,0.35,0.0,0.8,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 32B,100,4,200,130,130,70,0,0.65,0.65,0.35,0.0,0.8,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 32B,100,5,200,130,130,70,0,0.65,0.65,0.35,0.0,0.8,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 32B,100,6,200,130,130,70,0,0.65,0.65,0.35,0.0,0.8,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 32B,200,1,200,116,115,82,3,0.58,0.575,0.41,0.015,0.82,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 32B,200,2,200,116,116,84,0,0.58,0.58,0.42,0.0,0.82,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 32B,200,3,200,116,116,84,0,0.58,0.58,0.42,0.0,0.82,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 32B,200,4,200,116,116,84,0,0.58,0.58,0.42,0.0,0.82,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 32B,200,5,200,116,116,84,0,0.58,0.58,0.42,0.0,0.82,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 32B,200,6,200,116,116,84,0,0.58,0.58,0.42,0.0,0.82,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 32B,300,1,200,116,116,82,2,0.58,0.58,0.41,0.01,0.78,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 32B,300,2,200,116,116,84,0,0.58,0.58,0.42,0.0,0.78,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 32B,300,3,200,116,116,84,0,0.58,0.58,0.42,0.0,0.78,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 32B,300,4,200,116,116,84,0,0.58,0.58,0.42,0.0,0.78,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 32B,300,5,200,116,116,84,0,0.58,0.58,0.42,0.0,0.78,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 32B,300,6,200,116,116,84,0,0.58,0.58,0.42,0.0,0.78,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 32B,400,1,200,116,116,82,2,0.58,0.58,0.41,0.01,0.79,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 32B,400,2,200,116,116,84,0,0.58,0.58,0.42,0.0,0.79,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 32B,400,3,200,116,116,84,0,0.58,0.58,0.42,0.0,0.79,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 32B,400,4,200,116,116,84,0,0.58,0.58,0.42,0.0,0.79,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 32B,400,5,200,116,116,84,0,0.58,0.58,0.42,0.0,0.79,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 32B,400,6,200,116,116,84,0,0.58,0.58,0.42,0.0,0.79,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 8B,0,1,200,116,116,84,0,0.58,0.58,0.42,0.0,0.85,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 8B,0,2,200,116,116,84,0,0.58,0.58,0.42,0.0,0.85,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 8B,0,3,200,116,116,84,0,0.58,0.58,0.42,0.0,0.85,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 8B,0,4,200,116,116,84,0,0.58,0.58,0.42,0.0,0.85,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 8B,0,5,200,116,116,84,0,0.58,0.58,0.42,0.0,0.85,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 8B,0,6,200,116,116,84,0,0.58,0.58,0.42,0.0,0.85,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 8B,100,1,200,110,110,90,0,0.55,0.55,0.45,0.0,0.83,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 8B,100,2,200,110,110,90,0,0.55,0.55,0.45,0.0,0.83,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 8B,100,3,200,110,110,90,0,0.55,0.55,0.45,0.0,0.83,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 8B,100,4,200,110,110,90,0,0.55,0.55,0.45,0.0,0.83,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 8B,100,5,200,110,110,90,0,0.55,0.55,0.45,0.0,0.83,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 8B,100,6,200,110,110,90,0,0.55,0.55,0.45,0.0,0.83,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 8B,200,1,200,95,95,105,0,0.475,0.475,0.525,0.0,0.845,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 8B,200,2,200,95,95,105,0,0.475,0.475,0.525,0.0,0.845,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 8B,200,3,200,95,95,105,0,0.475,0.475,0.525,0.0,0.845,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 8B,200,4,200,95,95,105,0,0.475,0.475,0.525,0.0,0.845,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 8B,200,5,200,95,95,105,0,0.475,0.475,0.525,0.0,0.845,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 8B,200,6,200,95,95,105,0,0.475,0.475,0.525,0.0,0.845,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 8B,300,1,200,97,97,103,0,0.485,0.485,0.515,0.0,0.825,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 8B,300,2,200,97,97,103,0,0.485,0.485,0.515,0.0,0.825,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 8B,300,3,200,97,97,103,0,0.485,0.485,0.515,0.0,0.825,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 8B,300,4,200,97,97,103,0,0.485,0.485,0.515,0.0,0.825,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 8B,300,5,200,97,97,103,0,0.485,0.485,0.515,0.0,0.825,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 8B,300,6,200,97,97,103,0,0.485,0.485,0.515,0.0,0.825,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 8B,400,1,200,91,91,109,0,0.455,0.455,0.545,0.0,0.835,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 8B,400,2,200,91,91,109,0,0.455,0.455,0.545,0.0,0.835,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 8B,400,3,200,91,91,109,0,0.455,0.455,0.545,0.0,0.835,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 8B,400,4,200,91,91,109,0,0.455,0.455,0.545,0.0,0.835,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 8B,400,5,200,91,91,109,0,0.455,0.455,0.545,0.0,0.835,1.0,1.0
openclaw,LongMemEval,OpenClaw,additional_interface_coverage,Qwen 8B,400,6,200,91,91,109,0,0.455,0.455,0.545,0.0,0.835,1.0,1.0
supplementary_gpt_locomo,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,0,1,282,212,187,43,52,0.75177304964539,0.6631205673758865,0.1524822695035461,0.18439716312056736,1.4219858156028369,1.0,3.0
supplementary_gpt_locomo,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,0,2,282,212,202,50,30,0.75177304964539,0.7163120567375887,0.1773049645390071,0.10638297872340426,1.4219858156028369,1.0,3.0
supplementary_gpt_locomo,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,0,3,282,212,211,51,20,0.75177304964539,0.74822695035461,0.18085106382978725,0.07092198581560284,1.4219858156028369,1.0,3.0
supplementary_gpt_locomo,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,0,4,282,212,211,54,17,0.75177304964539,0.74822695035461,0.19148936170212766,0.06028368794326241,1.4219858156028369,1.0,3.0
supplementary_gpt_locomo,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,0,5,282,212,212,70,0,0.75177304964539,0.75177304964539,0.24822695035460993,0.0,1.4219858156028369,1.0,3.0
supplementary_gpt_locomo,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,0,6,282,212,212,70,0,0.75177304964539,0.75177304964539,0.24822695035460993,0.0,1.4219858156028369,1.0,3.0
supplementary_gpt_locomo,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,100,1,282,206,178,41,63,0.7304964539007093,0.6312056737588653,0.1453900709219858,0.22340425531914893,1.4893617021276595,1.0,3.0
supplementary_gpt_locomo,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,100,2,282,206,202,50,30,0.7304964539007093,0.7163120567375887,0.1773049645390071,0.10638297872340426,1.4893617021276595,1.0,3.0
supplementary_gpt_locomo,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,100,3,282,206,204,53,25,0.7304964539007093,0.723404255319149,0.1879432624113475,0.08865248226950355,1.4893617021276595,1.0,3.0
supplementary_gpt_locomo,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,100,4,282,206,206,56,20,0.7304964539007093,0.7304964539007093,0.19858156028368795,0.07092198581560284,1.4893617021276595,1.0,3.0
supplementary_gpt_locomo,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,100,5,282,206,206,76,0,0.7304964539007093,0.7304964539007093,0.2695035460992908,0.0,1.4893617021276595,1.0,3.0
supplementary_gpt_locomo,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,100,6,282,206,206,76,0,0.7304964539007093,0.7304964539007093,0.2695035460992908,0.0,1.4893617021276595,1.0,3.0
supplementary_gpt_locomo,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,200,1,282,206,181,43,58,0.7304964539007093,0.6418439716312057,0.1524822695035461,0.20567375886524822,1.4574468085106382,1.0,3.0
supplementary_gpt_locomo,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,200,2,282,206,198,51,33,0.7304964539007093,0.7021276595744681,0.18085106382978725,0.11702127659574468,1.4574468085106382,1.0,3.0
supplementary_gpt_locomo,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,200,3,282,206,205,57,20,0.7304964539007093,0.7269503546099291,0.20212765957446807,0.07092198581560284,1.4574468085106382,1.0,3.0
supplementary_gpt_locomo,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,200,4,282,206,205,59,18,0.7304964539007093,0.7269503546099291,0.20921985815602837,0.06382978723404255,1.4574468085106382,1.0,3.0
supplementary_gpt_locomo,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,200,5,282,206,206,76,0,0.7304964539007093,0.7304964539007093,0.2695035460992908,0.0,1.4574468085106382,1.0,3.0
supplementary_gpt_locomo,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,200,6,282,206,206,76,0,0.7304964539007093,0.7304964539007093,0.2695035460992908,0.0,1.4574468085106382,1.0,3.0
supplementary_gpt_locomo,LoCoMo,LiCoMemory,supplementary_model,GPT-5-mini,300,1,282,209,178,37,67,0.7411347517730497,0.6312056737588653,0.13120567375886524,0.2375886524822695,1.4645390070921986,1.0,3.0
