source_package,benchmark,memory_system,scope,model_label,budget_B,alpha,run_status,coverage_ratio,pass_at_b_s0,pass_at_b_s0_ci_low,pass_at_b_s0_ci_high,pass_at_b_smax,pass_at_b_smax_ci_low,pass_at_b_smax_ci_high,raw_success_s0,raw_success_smax,cost_smax_med,cost_smax_p90,p_exhaustion_smax,p_wrong_within_budget_smax,breakdown_s,breakdown_s_label,s0_label,smax_label
llama_licomemory_longmemeval_20260414_package,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,2,0.7,complete,1.0,0.049,0.0404875,0.059,0.05,0.0409875,0.0605,0.1715,0.168,5.0,5.0,0.95,0.0,0,s0,s0,s400
llama_licomemory_longmemeval_20260414_package,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,3,0.7,complete,1.0,0.0635,0.0525,0.07451249999999998,0.0605,0.050487500000000005,0.07101249999999998,0.1715,0.168,5.0,5.0,0.9395,0.0,0,s0,s0,s400
llama_licomemory_longmemeval_20260414_package,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,4,0.7,complete,1.0,0.066,0.0559875,0.0775,0.0645,0.0534875,0.0745,0.1715,0.168,5.0,5.0,0.9355,0.0,0,s0,s0,s400
llama_licomemory_longmemeval_20260414_package,LongMemEval,LiCoMemory,supplementary_partial,Llama 8B,5,0.7,complete,1.0,0.1715,0.1559875,0.188,0.168,0.152,0.185,0.1715,0.168,5.0,5.0,0.0,0.832,0,s0,s0,s400
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 235B,1,0.7,complete,1.0,0.6418439716312057,0.5851063829787234,0.6985815602836879,0.6347517730496454,0.5814716312056737,0.6879432624113475,0.6418439716312057,0.6347517730496454,1.0,1.0,0.0,0.36524822695035464,0,s0,s0,s400
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 235B,2,0.7,complete,1.0,0.6418439716312057,0.5886524822695035,0.6985815602836879,0.6347517730496454,0.5780141843971631,0.6880319148936169,0.6418439716312057,0.6347517730496454,1.0,1.0,0.0,0.36524822695035464,0,s0,s0,s400
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 235B,3,0.7,complete,1.0,0.6418439716312057,0.5851063829787234,0.6914893617021277,0.6347517730496454,0.574468085106383,0.6879432624113475,0.6418439716312057,0.6347517730496454,1.0,1.0,0.0,0.36524822695035464,0,s0,s0,s400
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 235B,4,0.7,complete,1.0,0.6418439716312057,0.5886524822695035,0.6914893617021277,0.6347517730496454,0.5780141843971631,0.6880319148936169,0.6418439716312057,0.6347517730496454,1.0,1.0,0.0,0.36524822695035464,0,s0,s0,s400
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 235B,5,0.7,complete,1.0,0.6418439716312057,0.588563829787234,0.6951241134751772,0.6347517730496454,0.5815602836879432,0.6914893617021277,0.6418439716312057,0.6347517730496454,1.0,1.0,0.0,0.36524822695035464,0,s0,s0,s400
qwen_hipporag_locomo_20260403_package,LoCoMo,HippoRAG,main_complete,Qwen 32B,1,0.7,complete,1.0,0.6134751773049646,0.5602836879432624,0.6702127659574468,0.5851063829787234,0.524822695035461,0.6418439716312057,0.6134751773049646,0.5851063829787234,1.0,1.0,0.0,0.4148936170212766,0,s0,s0,s400
