source_package,benchmark,memory_system,scope,model_label,s,s_label,task_count,trajectory_count,expected_rows_per_model,expected_rows_per_stage,coverage_ratio,run_status,raw_success_rate_taskavg,raw_success_rate_rowavg,raw_success_ci_low,raw_success_ci_high,retrieval_calls_mean,retrieval_calls_median,retrieval_calls_p90,retrieval_calls_max,zero_retrieval_rate,context_tokens_mean,total_duration_ms_mean,total_cost_usd_mean,react_steps_mean,budget_B,pass_at_b_taskavg,pass_at_b_ci_low,pass_at_b_ci_high,pass_at_b_rowavg,p_exhaustion,p_wrong_within_budget,partition_mass_check
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,main_complete,Qwen 235B,200,s200,282,282,1410,282,1.0,complete,0.7553191489361702,0.7553191489361702,0.7056737588652482,0.8049645390070922,1.4184397163120568,1.0,3.0,5,0.0,1430.3297872340424,44681.31205673759,0.004665957446808517,2.4184397163120566,1,0.5957446808510638,0.5354609929078015,0.648936170212766,0.5957446808510638,0.2978723404255319,0.10638297872340426,1.0
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,main_complete,Qwen 235B,200,s200,282,282,1410,282,1.0,complete,0.7553191489361702,0.7553191489361702,0.7056737588652482,0.8049645390070922,1.4184397163120568,1.0,3.0,5,0.0,1430.3297872340424,44681.31205673759,0.004665957446808517,2.4184397163120566,2,0.7127659574468085,0.6595744680851063,0.7624113475177305,0.7127659574468085,0.10638297872340426,0.18085106382978725,1.0
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,main_complete,Qwen 235B,200,s200,282,282,1410,282,1.0,complete,0.7553191489361702,0.7553191489361702,0.7056737588652482,0.8049645390070922,1.4184397163120568,1.0,3.0,5,0.0,1430.3297872340424,44681.31205673759,0.004665957446808517,2.4184397163120566,3,0.75177304964539,0.6985815602836879,0.8049645390070922,0.75177304964539,0.010638297872340425,0.2375886524822695,1.0
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,main_complete,Qwen 235B,200,s200,282,282,1410,282,1.0,complete,0.7553191489361702,0.7553191489361702,0.7056737588652482,0.8049645390070922,1.4184397163120568,1.0,3.0,5,0.0,1430.3297872340424,44681.31205673759,0.004665957446808517,2.4184397163120566,4,0.7553191489361702,0.7056737588652482,0.8049645390070922,0.7553191489361702,0.0035460992907801418,0.24113475177304963,1.0
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,main_complete,Qwen 235B,200,s200,282,282,1410,282,1.0,complete,0.7553191489361702,0.7553191489361702,0.7056737588652482,0.8049645390070922,1.4184397163120568,1.0,3.0,5,0.0,1430.3297872340424,44681.31205673759,0.004665957446808517,2.4184397163120566,5,0.7553191489361702,0.7056737588652482,0.8014184397163121,0.7553191489361702,0.0,0.24468085106382978,1.0
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,main_complete,Qwen 235B,300,s300,282,282,1410,282,1.0,complete,0.7446808510638298,0.7446808510638298,0.6950354609929078,0.7978723404255319,1.429078014184397,1.0,3.0,4,0.0,1439.372340425532,56474.716312056735,0.004756737588652485,2.4290780141843973,1,0.6028368794326241,0.5460992907801419,0.6560283687943262,0.6028368794326241,0.2907801418439716,0.10638297872340426,1.0
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,main_complete,Qwen 235B,300,s300,282,282,1410,282,1.0,complete,0.7446808510638298,0.7446808510638298,0.6950354609929078,0.7978723404255319,1.429078014184397,1.0,3.0,4,0.0,1439.372340425532,56474.716312056735,0.004756737588652485,2.4290780141843973,2,0.7092198581560284,0.6595744680851063,0.7588652482269503,0.7092198581560284,0.11702127659574468,0.17375886524822695,1.0
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,main_complete,Qwen 235B,300,s300,282,282,1410,282,1.0,complete,0.7446808510638298,0.7446808510638298,0.6950354609929078,0.7978723404255319,1.429078014184397,1.0,3.0,4,0.0,1439.372340425532,56474.716312056735,0.004756737588652485,2.4290780141843973,3,0.7340425531914894,0.6808510638297872,0.7802304964539006,0.7340425531914894,0.02127659574468085,0.24468085106382978,1.0
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,main_complete,Qwen 235B,300,s300,282,282,1410,282,1.0,complete,0.7446808510638298,0.7446808510638298,0.6950354609929078,0.7978723404255319,1.429078014184397,1.0,3.0,4,0.0,1439.372340425532,56474.716312056735,0.004756737588652485,2.4290780141843973,4,0.7446808510638298,0.6914893617021277,0.7943262411347518,0.7446808510638298,0.0,0.2553191489361702,1.0
licomemory_locomo_20260410_package,LoCoMo,LiCoMemory,main_complete,Qwen 235B,300,s300,282,282,1410,282,1.0,complete,0.7446808510638298,0.7446808510638298,0.6950354609929078,0.7978723404255319,1.429078014184397,1.0,3.0,4,0.0,1439.372340425532,56474.716312056735,0.004756737588652485,2.4290780141843973,5,0.7446808510638298,0.6914893617021277,0.7907801418439716,0.7446808510638298,0.0,0.2553191489361702,1.0
